measure,dateTime,date,value,completeness,quality,qcode
http://environment.data.gov.uk/hydrology/id/measures/0cd6b88e-5414-44ed-8849-e06a31102e00-rainfall-t-86400-mm-qualified,2000-12-21T09:00:00,21/12/2000,,Incomplete,Good,
http://environment.data.gov.uk/hydrology/id/measures/0cd6b88e-5414-44ed-8849-e06a31102e00-rainfall-t-86400-mm-qualified,2000-12-22T09:00:00,22/12/2000,,Incomplete,Good,
http://environment.data.gov.uk/hydrology/id/measures/0cd6b88e-5414-44ed-8849-e06a31102e00-rainfall-t-86400-mm-qualified,2000-12-23T09:00:00,23/12/2000,0.4,Incomplete,Good,
http://environment.data.gov.uk/hydrology/id/measures/0cd6b88e-5414-44ed-8849-e06a31102e00-rainfall-t-86400-mm-qualified,2000-12-24T09:00:00,24/12/2000,8.2,Incomplete,Good,
http://environment.data.gov.uk/hydrology/id/measures/0cd6b88e-5414-44ed-8849-e06a31102e00-rainfall-t-86400-mm-qualified,2000-12-25T09:00:00,25/12/2000,0.2,Incomplete,Good,
http://environment.data.gov.uk/hydrology/id/measures/0cd6b88e-5414-44ed-8849-e06a31102e00-rainfall-t-86400-mm-qualified,2000-12-26T09:00:00,26/12/2000,,Incomplete,Good,
http://environment.data.gov.uk/hydrology/id/measures/0cd6b88e-5414-44ed-8849-e06a31102e00-rainfall-t-86400-mm-qualified,2000-12-27T09:00:00,27/12/2000,,Incomplete,Good,
http://environment.data.gov.uk/hydrology/id/measures/0cd6b88e-5414-44ed-8849-e06a31102e00-rainfall-t-86400-mm-qualified,2000-12-28T09:00:00,28/12/2000,,Incomplete,Good,
http://environment.data.gov.uk/hydrology/id/measures/0cd6b88e-5414-44ed-8849-e06a31102e00-rainfall-t-86400-mm-qualified,2000-12-29T09:00:00,29/12/2000,,Incomplete,Good,
http://environment.data.gov.uk/hydrology/id/measures/0cd6b88e-5414-44ed-8849-e06a31102e00-rainfall-t-86400-mm-qualified,2000-12-30T09:00:00,30/12/2000,,Incomplete,Good,
http://environment.data.gov.uk/hydrology/id/measures/0cd6b88e-5414-44ed-8849-e06a31102e00-rainfall-t-86400-mm-qualified,2000-12-31T09:00:00,31/12/2000,2.4,Incomplete,Good,
