"measure","dateTime","date","value","completeness","quality","qcode"
"http://environment.data.gov.uk/hydrology/id/measures/ebaac028-51c8-4f76-85d4-94343ee576b4_600986-rainfall-t-86400-mm-qualified","2000-01-16T09:00:00","2000-01-16","0.2","Incomplete","Good",""
"http://environment.data.gov.uk/hydrology/id/measures/ebaac028-51c8-4f76-85d4-94343ee576b4_600986-rainfall-t-86400-mm-qualified","2000-01-17T09:00:00","2000-01-17","0.2","Incomplete","Good",""
"http://environment.data.gov.uk/hydrology/id/measures/ebaac028-51c8-4f76-85d4-94343ee576b4_600986-rainfall-t-86400-mm-qualified","2000-01-18T09:00:00","2000-01-18","0.0","Incomplete","Estimated",""
"http://environment.data.gov.uk/hydrology/id/measures/ebaac028-51c8-4f76-85d4-94343ee576b4_600986-rainfall-t-86400-mm-qualified","2000-01-19T09:00:00","2000-01-19","0.0","Incomplete","Estimated",""
"http://environment.data.gov.uk/hydrology/id/measures/ebaac028-51c8-4f76-85d4-94343ee576b4_600986-rainfall-t-86400-mm-qualified","2000-01-20T09:00:00","2000-01-20","0.2","Incomplete","Good",""
"http://environment.data.gov.uk/hydrology/id/measures/ebaac028-51c8-4f76-85d4-94343ee576b4_600986-rainfall-t-86400-mm-qualified","2000-01-21T09:00:00","2000-01-21","0.2","Incomplete","Good",""
"http://environment.data.gov.uk/hydrology/id/measures/ebaac028-51c8-4f76-85d4-94343ee576b4_600986-rainfall-t-86400-mm-qualified","2000-01-22T09:00:00","2000-01-22","0.0","Incomplete","Estimated",""
"http://environment.data.gov.uk/hydrology/id/measures/ebaac028-51c8-4f76-85d4-94343ee576b4_600986-rainfall-t-86400-mm-qualified","2000-01-23T09:00:00","2000-01-23","0.4","Incomplete","Good",""
"http://environment.data.gov.uk/hydrology/id/measures/ebaac028-51c8-4f76-85d4-94343ee576b4_600986-rainfall-t-86400-mm-qualified","2000-01-24T09:00:00","2000-01-24","0.0","Incomplete","Estimated",""
"http://environment.data.gov.uk/hydrology/id/measures/ebaac028-51c8-4f76-85d4-94343ee576b4_600986-rainfall-t-86400-mm-qualified","2000-01-25T09:00:00","2000-01-25","0.0","Incomplete","Estimated",""
"http://environment.data.gov.uk/hydrology/id/measures/ebaac028-51c8-4f76-85d4-94343ee576b4_600986-rainfall-t-86400-mm-qualified","2000-01-26T09:00:00","2000-01-26","0.2","Incomplete","Good",""
"http://environment.data.gov.uk/hydrology/id/measures/ebaac028-51c8-4f76-85d4-94343ee576b4_600986-rainfall-t-86400-mm-qualified","2000-01-27T09:00:00","2000-01-27","6.6","Incomplete","Good",""
"http://environment.data.gov.uk/hydrology/id/measures/ebaac028-51c8-4f76-85d4-94343ee576b4_600986-rainfall-t-86400-mm-qualified","2000-01-28T09:00:00","2000-01-28","23.6","Incomplete","Good",""
"http://environment.data.gov.uk/hydrology/id/measures/ebaac028-51c8-4f76-85d4-94343ee576b4_600986-rainfall-t-86400-mm-qualified","2000-01-29T09:00:00","2000-01-29","0.8","Incomplete","Good",""
"http://environment.data.gov.uk/hydrology/id/measures/ebaac028-51c8-4f76-85d4-94343ee576b4_600986-rainfall-t-86400-mm-qualified","2000-01-30T09:00:00","2000-01-30","11.6","Incomplete","Good",""
"http://environment.data.gov.uk/hydrology/id/measures/ebaac028-51c8-4f76-85d4-94343ee576b4_600986-rainfall-t-86400-mm-qualified","2000-01-31T09:00:00","2000-01-31","18.4","Incomplete","Good",""
"http://environment.data.gov.uk/hydrology/id/measures/ebaac028-51c8-4f76-85d4-94343ee576b4_600986-rainfall-t-86400-mm-qualified","2000-02-01T09:00:00","2000-02-01","6.2","Incomplete","Good",""
"http://environment.data.gov.uk/hydrology/id/measures/ebaac028-51c8-4f76-85d4-94343ee576b4_600986-rainfall-t-86400-mm-qualified","2000-02-02T09:00:00","2000-02-02","1.0","Incomplete","Good",""
"http://environment.data.gov.uk/hydrology/id/measures/ebaac028-51c8-4f76-85d4-94343ee576b4_600986-rainfall-t-86400-mm-qualified","2000-02-03T09:00:00","2000-02-03","4.8","Incomplete","Good",""
"http://environment.data.gov.uk/hydrology/id/measures/ebaac028-51c8-4f76-85d4-94343ee576b4_600986-rainfall-t-86400-mm-qualified","2000-02-04T09:00:00","2000-02-04","2.0","Incomplete","Good",""
"http://environment.data.gov.uk/hydrology/id/measures/ebaac028-51c8-4f76-85d4-94343ee576b4_600986-rainfall-t-86400-mm-qualified","2000-02-05T09:00:00","2000-02-05","10.0","Incomplete","Good",""
"http://environment.data.gov.uk/hydrology/id/measures/ebaac028-51c8-4f76-85d4-94343ee576b4_600986-rainfall-t-86400-mm-qualified","2000-02-06T09:00:00","2000-02-06","12.4","Incomplete","Good",""
"http://environment.data.gov.uk/hydrology/id/measures/ebaac028-51c8-4f76-85d4-94343ee576b4_600986-rainfall-t-86400-mm-qualified","2000-02-07T09:00:00","2000-02-07","23.4","Incomplete","Good",""
"http://environment.data.gov.uk/hydrology/id/measures/ebaac028-51c8-4f76-85d4-94343ee576b4_600986-rainfall-t-86400-mm-qualified","2000-02-08T09:00:00","2000-02-08","3.0","Incomplete","Good",""
"http://environment.data.gov.uk/hydrology/id/measures/ebaac028-51c8-4f76-85d4-94343ee576b4_600986-rainfall-t-86400-mm-qualified","2000-02-09T09:00:00","2000-02-09","36.8","Incomplete","Good",""
"http://environment.data.gov.uk/hydrology/id/measures/ebaac028-51c8-4f76-85d4-94343ee576b4_600986-rainfall-t-86400-mm-qualified","2000-02-10T09:00:00","2000-02-10","1.0","Incomplete","Good",""
"http://environment.data.gov.uk/hydrology/id/measures/ebaac028-51c8-4f76-85d4-94343ee576b4_600986-rainfall-t-86400-mm-qualified","2000-02-11T09:00:00","2000-02-11","24.6","Incomplete","Good",""
"http://environment.data.gov.uk/hydrology/id/measures/ebaac028-51c8-4f76-85d4-94343ee576b4_600986-rainfall-t-86400-mm-qualified","2000-02-12T09:00:00","2000-02-12","2.2","Incomplete","Good",""
"http://environment.data.gov.uk/hydrology/id/measures/ebaac028-51c8-4f76-85d4-94343ee576b4_600986-rainfall-t-86400-mm-qualified","2000-02-13T09:00:00","2000-02-13","0.8","Incomplete","Good",""
"http://environment.data.gov.uk/hydrology/id/measures/ebaac028-51c8-4f76-85d4-94343ee576b4_600986-rainfall-t-86400-mm-qualified","2000-02-14T09:00:00","2000-02-14","1.4","Incomplete","Good",""
"http://environment.data.gov.uk/hydrology/id/measures/ebaac028-51c8-4f76-85d4-94343ee576b4_600986-rainfall-t-86400-mm-qualified","2000-02-15T09:00:00","2000-02-15","22.4","Incomplete","Good",""
"http://environment.data.gov.uk/hydrology/id/measures/ebaac028-51c8-4f76-85d4-94343ee576b4_600986-rainfall-t-86400-mm-qualified","2000-02-16T09:00:00","2000-02-16","2.4","Incomplete","Good",""
"http://environment.data.gov.uk/hydrology/id/measures/ebaac028-51c8-4f76-85d4-94343ee576b4_600986-rainfall-t-86400-mm-qualified","2000-02-17T09:00:00","2000-02-17","8.6","Incomplete","Good",""
"http://environment.data.gov.uk/hydrology/id/measures/ebaac028-51c8-4f76-85d4-94343ee576b4_600986-rainfall-t-86400-mm-qualified","2000-02-18T09:00:00","2000-02-18","4.8","Incomplete","Good",""
"http://environment.data.gov.uk/hydrology/id/measures/ebaac028-51c8-4f76-85d4-94343ee576b4_600986-rainfall-t-86400-mm-qualified","2000-02-19T09:00:00","2000-02-19","0.0","Incomplete","Estimated",""
"http://environment.data.gov.uk/hydrology/id/measures/ebaac028-51c8-4f76-85d4-94343ee576b4_600986-rainfall-t-86400-mm-qualified","2000-02-20T09:00:00","2000-02-20","16.2","Incomplete","Good",""
"http://environment.data.gov.uk/hydrology/id/measures/ebaac028-51c8-4f76-85d4-94343ee576b4_600986-rainfall-t-86400-mm-qualified","2000-02-21T09:00:00","2000-02-21","0.2","Incomplete","Good",""
"http://environment.data.gov.uk/hydrology/id/measures/ebaac028-51c8-4f76-85d4-94343ee576b4_600986-rainfall-t-86400-mm-qualified","2000-02-22T09:00:00","2000-02-22","1.6","Incomplete","Good",""
"http://environment.data.gov.uk/hydrology/id/measures/ebaac028-51c8-4f76-85d4-94343ee576b4_600986-rainfall-t-86400-mm-qualified","2000-02-23T09:00:00","2000-02-23","6.6","Incomplete","Good",""
"http://environment.data.gov.uk/hydrology/id/measures/ebaac028-51c8-4f76-85d4-94343ee576b4_600986-rainfall-t-86400-mm-qualified","2000-02-24T09:00:00","2000-02-24","3.4","Incomplete","Good",""
"http://environment.data.gov.uk/hydrology/id/measures/ebaac028-51c8-4f76-85d4-94343ee576b4_600986-rainfall-t-86400-mm-qualified","2000-02-25T09:00:00","2000-02-25","0.8","Incomplete","Good",""
"http://environment.data.gov.uk/hydrology/id/measures/ebaac028-51c8-4f76-85d4-94343ee576b4_600986-rainfall-t-86400-mm-qualified","2000-02-26T09:00:00","2000-02-26","32.8","Incomplete","Good",""
"http://environment.data.gov.uk/hydrology/id/measures/ebaac028-51c8-4f76-85d4-94343ee576b4_600986-rainfall-t-86400-mm-qualified","2000-02-27T09:00:00","2000-02-27","47.0","Incomplete","Good",""
"http://environment.data.gov.uk/hydrology/id/measures/ebaac028-51c8-4f76-85d4-94343ee576b4_600986-rainfall-t-86400-mm-qualified","2000-02-28T09:00:00","2000-02-28","25.8","Incomplete","Good",""
"http://environment.data.gov.uk/hydrology/id/measures/ebaac028-51c8-4f76-85d4-94343ee576b4_600986-rainfall-t-86400-mm-qualified","2000-02-29T09:00:00","2000-02-29","1.8","Incomplete","Good",""
"http://environment.data.gov.uk/hydrology/id/measures/ebaac028-51c8-4f76-85d4-94343ee576b4_600986-rainfall-t-86400-mm-qualified","2000-03-01T09:00:00","2000-03-01","15.0","Incomplete","Good",""
"http://environment.data.gov.uk/hydrology/id/measures/ebaac028-51c8-4f76-85d4-94343ee576b4_600986-rainfall-t-86400-mm-qualified","2000-03-02T09:00:00","2000-03-02","29.4","Incomplete","Good",""
"http://environment.data.gov.uk/hydrology/id/measures/ebaac028-51c8-4f76-85d4-94343ee576b4_600986-rainfall-t-86400-mm-qualified","2000-03-03T09:00:00","2000-03-03","0.8","Incomplete","Good",""
"http://environment.data.gov.uk/hydrology/id/measures/ebaac028-51c8-4f76-85d4-94343ee576b4_600986-rainfall-t-86400-mm-qualified","2000-03-04T09:00:00","2000-03-04","0.0","Incomplete","Estimated",""
"http://environment.data.gov.uk/hydrology/id/measures/ebaac028-51c8-4f76-85d4-94343ee576b4_600986-rainfall-t-86400-mm-qualified","2000-03-05T09:00:00","2000-03-05","3.0","Incomplete","Good",""
"http://environment.data.gov.uk/hydrology/id/measures/ebaac028-51c8-4f76-85d4-94343ee576b4_600986-rainfall-t-86400-mm-qualified","2000-03-06T09:00:00","2000-03-06","4.0","Incomplete","Good",""
"http://environment.data.gov.uk/hydrology/id/measures/ebaac028-51c8-4f76-85d4-94343ee576b4_600986-rainfall-t-86400-mm-qualified","2000-03-07T09:00:00","2000-03-07","7.0","Incomplete","Good",""
