"measure","dateTime","date","value","completeness","quality","qcode"
"http://environment.data.gov.uk/hydrology/id/measures/0112fdc2-7033-4871-9593-9e7c0cd7da25-rainfall-t-86400-mm-qualified","2000-01-15T09:00:00","2000-01-15","0.8","Incomplete","Good",""
"http://environment.data.gov.uk/hydrology/id/measures/0112fdc2-7033-4871-9593-9e7c0cd7da25-rainfall-t-86400-mm-qualified","2000-01-16T09:00:00","2000-01-16","0.0","Incomplete","Estimated",""
"http://environment.data.gov.uk/hydrology/id/measures/0112fdc2-7033-4871-9593-9e7c0cd7da25-rainfall-t-86400-mm-qualified","2000-01-17T09:00:00","2000-01-17","0.0","Incomplete","Estimated",""
"http://environment.data.gov.uk/hydrology/id/measures/0112fdc2-7033-4871-9593-9e7c0cd7da25-rainfall-t-86400-mm-qualified","2000-01-18T09:00:00","2000-01-18","0.6","Incomplete","Good",""
"http://environment.data.gov.uk/hydrology/id/measures/0112fdc2-7033-4871-9593-9e7c0cd7da25-rainfall-t-86400-mm-qualified","2000-01-19T09:00:00","2000-01-19","0.2","Incomplete","Good",""
"http://environment.data.gov.uk/hydrology/id/measures/0112fdc2-7033-4871-9593-9e7c0cd7da25-rainfall-t-86400-mm-qualified","2000-01-20T09:00:00","2000-01-20","0.2","Incomplete","Good",""
"http://environment.data.gov.uk/hydrology/id/measures/0112fdc2-7033-4871-9593-9e7c0cd7da25-rainfall-t-86400-mm-qualified","2000-01-21T09:00:00","2000-01-21","0.6","Incomplete","Good",""
"http://environment.data.gov.uk/hydrology/id/measures/0112fdc2-7033-4871-9593-9e7c0cd7da25-rainfall-t-86400-mm-qualified","2000-01-22T09:00:00","2000-01-22","11.4","Incomplete","Good",""
"http://environment.data.gov.uk/hydrology/id/measures/0112fdc2-7033-4871-9593-9e7c0cd7da25-rainfall-t-86400-mm-qualified","2000-01-23T09:00:00","2000-01-23","3.2","Incomplete","Good",""
"http://environment.data.gov.uk/hydrology/id/measures/0112fdc2-7033-4871-9593-9e7c0cd7da25-rainfall-t-86400-mm-qualified","2000-01-24T09:00:00","2000-01-24","0.8","Incomplete","Good",""
"http://environment.data.gov.uk/hydrology/id/measures/0112fdc2-7033-4871-9593-9e7c0cd7da25-rainfall-t-86400-mm-qualified","2000-01-25T09:00:00","2000-01-25","0.6","Incomplete","Good",""
"http://environment.data.gov.uk/hydrology/id/measures/0112fdc2-7033-4871-9593-9e7c0cd7da25-rainfall-t-86400-mm-qualified","2000-01-26T09:00:00","2000-01-26","0.0","Incomplete","Estimated",""
"http://environment.data.gov.uk/hydrology/id/measures/0112fdc2-7033-4871-9593-9e7c0cd7da25-rainfall-t-86400-mm-qualified","2000-01-27T09:00:00","2000-01-27","0.2","Incomplete","Good",""
"http://environment.data.gov.uk/hydrology/id/measures/0112fdc2-7033-4871-9593-9e7c0cd7da25-rainfall-t-86400-mm-qualified","2000-01-28T09:00:00","2000-01-28","3.6","Incomplete","Good",""
"http://environment.data.gov.uk/hydrology/id/measures/0112fdc2-7033-4871-9593-9e7c0cd7da25-rainfall-t-86400-mm-qualified","2000-01-29T09:00:00","2000-01-29","0.0","Incomplete","Estimated",""
