"measure","dateTime","date","value","completeness","quality","qcode"
"http://environment.data.gov.uk/hydrology/id/measures/452c7c1e-752b-474b-8e87-5ea306020fc8-rainfall-t-86400-mm-qualified","2000-01-12T09:00:00","2000-01-12","4.8","Incomplete","Good",""
"http://environment.data.gov.uk/hydrology/id/measures/452c7c1e-752b-474b-8e87-5ea306020fc8-rainfall-t-86400-mm-qualified","2000-01-13T09:00:00","2000-01-13","0.2","Incomplete","Good",""
"http://environment.data.gov.uk/hydrology/id/measures/452c7c1e-752b-474b-8e87-5ea306020fc8-rainfall-t-86400-mm-qualified","2000-01-14T09:00:00","2000-01-14","1.4","Incomplete","Good",""
"http://environment.data.gov.uk/hydrology/id/measures/452c7c1e-752b-474b-8e87-5ea306020fc8-rainfall-t-86400-mm-qualified","2000-01-15T09:00:00","2000-01-15","0.0","Incomplete","Good",""
"http://environment.data.gov.uk/hydrology/id/measures/452c7c1e-752b-474b-8e87-5ea306020fc8-rainfall-t-86400-mm-qualified","2000-01-16T09:00:00","2000-01-16","0.0","Incomplete","Good",""
"http://environment.data.gov.uk/hydrology/id/measures/452c7c1e-752b-474b-8e87-5ea306020fc8-rainfall-t-86400-mm-qualified","2000-01-17T09:00:00","2000-01-17","0.0","Incomplete","Good",""
"http://environment.data.gov.uk/hydrology/id/measures/452c7c1e-752b-474b-8e87-5ea306020fc8-rainfall-t-86400-mm-qualified","2000-01-18T09:00:00","2000-01-18","0.0","Incomplete","Good",""
"http://environment.data.gov.uk/hydrology/id/measures/452c7c1e-752b-474b-8e87-5ea306020fc8-rainfall-t-86400-mm-qualified","2000-01-19T09:00:00","2000-01-19","0.0","Incomplete","Good",""
"http://environment.data.gov.uk/hydrology/id/measures/452c7c1e-752b-474b-8e87-5ea306020fc8-rainfall-t-86400-mm-qualified","2000-01-20T09:00:00","2000-01-20","0.2","Incomplete","Good",""
"http://environment.data.gov.uk/hydrology/id/measures/452c7c1e-752b-474b-8e87-5ea306020fc8-rainfall-t-86400-mm-qualified","2000-01-21T09:00:00","2000-01-21","0.4","Incomplete","Good",""
"http://environment.data.gov.uk/hydrology/id/measures/452c7c1e-752b-474b-8e87-5ea306020fc8-rainfall-t-86400-mm-qualified","2000-01-22T09:00:00","2000-01-22","0.0","Incomplete","Good",""
"http://environment.data.gov.uk/hydrology/id/measures/452c7c1e-752b-474b-8e87-5ea306020fc8-rainfall-t-86400-mm-qualified","2000-01-23T09:00:00","2000-01-23","0.0","Incomplete","Good",""
"http://environment.data.gov.uk/hydrology/id/measures/452c7c1e-752b-474b-8e87-5ea306020fc8-rainfall-t-86400-mm-qualified","2000-01-24T09:00:00","2000-01-24","0.4","Incomplete","Good",""
"http://environment.data.gov.uk/hydrology/id/measures/452c7c1e-752b-474b-8e87-5ea306020fc8-rainfall-t-86400-mm-qualified","2000-01-25T09:00:00","2000-01-25","0.0","Incomplete","Good",""
"http://environment.data.gov.uk/hydrology/id/measures/452c7c1e-752b-474b-8e87-5ea306020fc8-rainfall-t-86400-mm-qualified","2000-01-26T09:00:00","2000-01-26","0.2","Incomplete","Good",""
"http://environment.data.gov.uk/hydrology/id/measures/452c7c1e-752b-474b-8e87-5ea306020fc8-rainfall-t-86400-mm-qualified","2000-01-27T09:00:00","2000-01-27","0.0","Incomplete","Good",""
