"measure","dateTime","date","value","completeness","quality","qcode"
"http://environment.data.gov.uk/hydrology/id/measures/840fd6a8-076f-4f39-9530-89dbe4107c24-rainfall-t-86400-mm-qualified","2000-01-20T09:00:00","2000-01-20","0.0","Incomplete","Estimated",""
"http://environment.data.gov.uk/hydrology/id/measures/840fd6a8-076f-4f39-9530-89dbe4107c24-rainfall-t-86400-mm-qualified","2000-01-21T09:00:00","2000-01-21","0.4","Incomplete","Good",""
"http://environment.data.gov.uk/hydrology/id/measures/840fd6a8-076f-4f39-9530-89dbe4107c24-rainfall-t-86400-mm-qualified","2000-01-22T09:00:00","2000-01-22","0.0","Incomplete","Estimated",""
"http://environment.data.gov.uk/hydrology/id/measures/840fd6a8-076f-4f39-9530-89dbe4107c24-rainfall-t-86400-mm-qualified","2000-01-23T09:00:00","2000-01-23","1.0","Incomplete","Good",""
"http://environment.data.gov.uk/hydrology/id/measures/840fd6a8-076f-4f39-9530-89dbe4107c24-rainfall-t-86400-mm-qualified","2000-01-24T09:00:00","2000-01-24","0.0","Incomplete","Estimated",""
"http://environment.data.gov.uk/hydrology/id/measures/840fd6a8-076f-4f39-9530-89dbe4107c24-rainfall-t-86400-mm-qualified","2000-01-25T09:00:00","2000-01-25","0.0","Incomplete","Estimated",""
"http://environment.data.gov.uk/hydrology/id/measures/840fd6a8-076f-4f39-9530-89dbe4107c24-rainfall-t-86400-mm-qualified","2000-01-26T09:00:00","2000-01-26","0.0","Incomplete","Estimated",""
"http://environment.data.gov.uk/hydrology/id/measures/840fd6a8-076f-4f39-9530-89dbe4107c24-rainfall-t-86400-mm-qualified","2000-01-27T09:00:00","2000-01-27","1.4","Incomplete","Good",""
"http://environment.data.gov.uk/hydrology/id/measures/840fd6a8-076f-4f39-9530-89dbe4107c24-rainfall-t-86400-mm-qualified","2000-01-28T09:00:00","2000-01-28","4.6","Incomplete","Good",""
"http://environment.data.gov.uk/hydrology/id/measures/840fd6a8-076f-4f39-9530-89dbe4107c24-rainfall-t-86400-mm-qualified","2000-01-29T09:00:00","2000-01-29","0.4","Incomplete","Good",""
"http://environment.data.gov.uk/hydrology/id/measures/840fd6a8-076f-4f39-9530-89dbe4107c24-rainfall-t-86400-mm-qualified","2000-01-30T09:00:00","2000-01-30","4.2","Incomplete","Good",""
"http://environment.data.gov.uk/hydrology/id/measures/840fd6a8-076f-4f39-9530-89dbe4107c24-rainfall-t-86400-mm-qualified","2000-01-31T09:00:00","2000-01-31","5.4","Incomplete","Good",""
"http://environment.data.gov.uk/hydrology/id/measures/840fd6a8-076f-4f39-9530-89dbe4107c24-rainfall-t-86400-mm-qualified","2000-02-01T09:00:00","2000-02-01","1.6","Incomplete","Good",""
"http://environment.data.gov.uk/hydrology/id/measures/840fd6a8-076f-4f39-9530-89dbe4107c24-rainfall-t-86400-mm-qualified","2000-02-02T09:00:00","2000-02-02","0.2","Incomplete","Good",""
"http://environment.data.gov.uk/hydrology/id/measures/840fd6a8-076f-4f39-9530-89dbe4107c24-rainfall-t-86400-mm-qualified","2000-02-03T09:00:00","2000-02-03","1.2","Incomplete","Good",""
"http://environment.data.gov.uk/hydrology/id/measures/840fd6a8-076f-4f39-9530-89dbe4107c24-rainfall-t-86400-mm-qualified","2000-02-04T09:00:00","2000-02-04","0.2","Incomplete","Good",""
"http://environment.data.gov.uk/hydrology/id/measures/840fd6a8-076f-4f39-9530-89dbe4107c24-rainfall-t-86400-mm-qualified","2000-02-05T09:00:00","2000-02-05","2.2","Incomplete","Good",""
"http://environment.data.gov.uk/hydrology/id/measures/840fd6a8-076f-4f39-9530-89dbe4107c24-rainfall-t-86400-mm-qualified","2000-02-06T09:00:00","2000-02-06","1.8","Incomplete","Good",""
"http://environment.data.gov.uk/hydrology/id/measures/840fd6a8-076f-4f39-9530-89dbe4107c24-rainfall-t-86400-mm-qualified","2000-02-07T09:00:00","2000-02-07","3.4","Incomplete","Good",""
"http://environment.data.gov.uk/hydrology/id/measures/840fd6a8-076f-4f39-9530-89dbe4107c24-rainfall-t-86400-mm-qualified","2000-02-08T09:00:00","2000-02-08","1.0","Incomplete","Good",""
"http://environment.data.gov.uk/hydrology/id/measures/840fd6a8-076f-4f39-9530-89dbe4107c24-rainfall-t-86400-mm-qualified","2000-02-09T09:00:00","2000-02-09","10.4","Incomplete","Good",""
"http://environment.data.gov.uk/hydrology/id/measures/840fd6a8-076f-4f39-9530-89dbe4107c24-rainfall-t-86400-mm-qualified","2000-02-10T09:00:00","2000-02-10","0.8","Incomplete","Good",""
"http://environment.data.gov.uk/hydrology/id/measures/840fd6a8-076f-4f39-9530-89dbe4107c24-rainfall-t-86400-mm-qualified","2000-02-11T09:00:00","2000-02-11","10.0","Incomplete","Good",""
"http://environment.data.gov.uk/hydrology/id/measures/840fd6a8-076f-4f39-9530-89dbe4107c24-rainfall-t-86400-mm-qualified","2000-02-12T09:00:00","2000-02-12","0.4","Incomplete","Good",""
"http://environment.data.gov.uk/hydrology/id/measures/840fd6a8-076f-4f39-9530-89dbe4107c24-rainfall-t-86400-mm-qualified","2000-02-13T09:00:00","2000-02-13","0.6","Incomplete","Good",""
"http://environment.data.gov.uk/hydrology/id/measures/840fd6a8-076f-4f39-9530-89dbe4107c24-rainfall-t-86400-mm-qualified","2000-02-14T09:00:00","2000-02-14","1.4","Incomplete","Good",""
"http://environment.data.gov.uk/hydrology/id/measures/840fd6a8-076f-4f39-9530-89dbe4107c24-rainfall-t-86400-mm-qualified","2000-02-15T09:00:00","2000-02-15","5.8","Incomplete","Good",""
"http://environment.data.gov.uk/hydrology/id/measures/840fd6a8-076f-4f39-9530-89dbe4107c24-rainfall-t-86400-mm-qualified","2000-02-16T09:00:00","2000-02-16","5.8","Incomplete","Good",""
"http://environment.data.gov.uk/hydrology/id/measures/840fd6a8-076f-4f39-9530-89dbe4107c24-rainfall-t-86400-mm-qualified","2000-02-17T09:00:00","2000-02-17","3.2","Incomplete","Good",""
"http://environment.data.gov.uk/hydrology/id/measures/840fd6a8-076f-4f39-9530-89dbe4107c24-rainfall-t-86400-mm-qualified","2000-02-18T09:00:00","2000-02-18","2.2","Incomplete","Good",""
"http://environment.data.gov.uk/hydrology/id/measures/840fd6a8-076f-4f39-9530-89dbe4107c24-rainfall-t-86400-mm-qualified","2000-02-19T09:00:00","2000-02-19","0.0","Incomplete","Estimated",""
"http://environment.data.gov.uk/hydrology/id/measures/840fd6a8-076f-4f39-9530-89dbe4107c24-rainfall-t-86400-mm-qualified","2000-02-20T09:00:00","2000-02-20","0.8","Incomplete","Good",""
"http://environment.data.gov.uk/hydrology/id/measures/840fd6a8-076f-4f39-9530-89dbe4107c24-rainfall-t-86400-mm-qualified","2000-02-21T09:00:00","2000-02-21","0.0","Incomplete","Estimated",""
"http://environment.data.gov.uk/hydrology/id/measures/840fd6a8-076f-4f39-9530-89dbe4107c24-rainfall-t-86400-mm-qualified","2000-02-22T09:00:00","2000-02-22","0.0","Incomplete","Estimated",""
"http://environment.data.gov.uk/hydrology/id/measures/840fd6a8-076f-4f39-9530-89dbe4107c24-rainfall-t-86400-mm-qualified","2000-02-23T09:00:00","2000-02-23","0.4","Incomplete","Good",""
"http://environment.data.gov.uk/hydrology/id/measures/840fd6a8-076f-4f39-9530-89dbe4107c24-rainfall-t-86400-mm-qualified","2000-02-24T09:00:00","2000-02-24","2.6","Incomplete","Good",""
"http://environment.data.gov.uk/hydrology/id/measures/840fd6a8-076f-4f39-9530-89dbe4107c24-rainfall-t-86400-mm-qualified","2000-02-25T09:00:00","2000-02-25","0.0","Incomplete","Estimated",""
"http://environment.data.gov.uk/hydrology/id/measures/840fd6a8-076f-4f39-9530-89dbe4107c24-rainfall-t-86400-mm-qualified","2000-02-26T09:00:00","2000-02-26","4.2","Incomplete","Good",""
"http://environment.data.gov.uk/hydrology/id/measures/840fd6a8-076f-4f39-9530-89dbe4107c24-rainfall-t-86400-mm-qualified","2000-02-27T09:00:00","2000-02-27","10.8","Incomplete","Good",""
"http://environment.data.gov.uk/hydrology/id/measures/840fd6a8-076f-4f39-9530-89dbe4107c24-rainfall-t-86400-mm-qualified","2000-02-28T09:00:00","2000-02-28","8.2","Incomplete","Good",""
"http://environment.data.gov.uk/hydrology/id/measures/840fd6a8-076f-4f39-9530-89dbe4107c24-rainfall-t-86400-mm-qualified","2000-02-29T09:00:00","2000-02-29","0.4","Incomplete","Good",""
"http://environment.data.gov.uk/hydrology/id/measures/840fd6a8-076f-4f39-9530-89dbe4107c24-rainfall-t-86400-mm-qualified","2000-03-01T09:00:00","2000-03-01","0.8","Incomplete","Good",""
"http://environment.data.gov.uk/hydrology/id/measures/840fd6a8-076f-4f39-9530-89dbe4107c24-rainfall-t-86400-mm-qualified","2000-03-02T09:00:00","2000-03-02","7.4","Incomplete","Good",""
"http://environment.data.gov.uk/hydrology/id/measures/840fd6a8-076f-4f39-9530-89dbe4107c24-rainfall-t-86400-mm-qualified","2000-03-03T09:00:00","2000-03-03","0.0","Incomplete","Estimated",""
"http://environment.data.gov.uk/hydrology/id/measures/840fd6a8-076f-4f39-9530-89dbe4107c24-rainfall-t-86400-mm-qualified","2000-03-04T09:00:00","2000-03-04","0.0","Incomplete","Estimated",""
"http://environment.data.gov.uk/hydrology/id/measures/840fd6a8-076f-4f39-9530-89dbe4107c24-rainfall-t-86400-mm-qualified","2000-03-05T09:00:00","2000-03-05","0.2","Incomplete","Good",""
